"TEMP","PRES","DEWP","RAIN","WSPM","CO"
2.9,1020.4,-3.7,0,1.2,3100
3.4,1020.4,-3.9,0,1.1,2600
4.3,1019.8,-3.7,0,2,2400
5.2,1019.2,-4.1,0,1.8,2300
6.5,1019.2,-4.3,0,2.2,1900
6.5,1019.6,-4.3,0,1.9,1700
5.9,1020.2,-4,0,1.9,1800
4.4,1021.4,-2.9,0,1.9,2000
2.1,1022.1,-2.8,0,1.2,2200
1.5,1023.2,-2.8,0,0.6,2500
2,1024.1,-2.7,0,0,2700
1.4,1024.8,-2.7,0,0,2700
-0.1,1025.4,-3.1,0,0.8,2800
-0.2,1025.6,-2.7,0,0.5,3000
-0.8,1026,-3,0,0.6,3300
-1.1,1026.1,-3.3,0,0,3600
-1.7,1026.6,-3.6,0,0.5,2500
-1.4,1026.7,-3.1,0,0.4,3300
0.9,1026.4,-10.6,0,1.4,2600
1.9,1026.1,-13.5,0,3.6,600
1.6,1025.9,-13.7,0,2.7,400
1.6,1026.5,-13.4,0,1.9,300
1.7,1027.1,-14.1,0,2.4,300
1.7,1027.7,-14.5,0,2.8,300
2,1028.3,-13.8,0,2.6,400
2.5,1027.7,-14.2,0,2.1,400
2.9,1027,-14.3,0,1.9,400
3.7,1026.2,-13.6,0,1.5,500
4.1,1025.5,-13.7,0,1.5,500
3.9,1026,-14.4,0,1.2,500
2.8,1026.7,-13.9,0,1.1,700
0.5,1027.2,-13.9,0,1.1,700
-1,1027.9,-13.9,0,0.7,800
-0.2,1028.4,-16.6,0,1.4,700
0.2,1029.2,-17.6,0,1.9,600
-0.1,1030,-17.4,0,1.6,700
-0.7,1030.7,-17.9,0,1.6,500
-1.7,1031.2,-17.9,0,1.2,500
-2.4,1031.1,-18.1,0,1.8,500
-2.7,1031.7,-18.3,0,1.7,500
-3.3,1031.9,-18.1,0,1.7,300
-3.9,1031.7,-18.2,0,1.4,300
-4,1031.5,-18.3,0,1.7,400
-4.5,1031.6,-17.7,0,1.4,500
-4.8,1032,-17.6,0,1.3,500
-4.8,1032.2,-17.6,0,1.6,600
-2.8,1032.6,-17.2,0,1.8,700
-1,1032.5,-17.7,0,2,600
0.5,1031.7,-18.3,0,1.6,600
1.4,1030.2,-18.1,0,1.8,500
2.5,1028.5,-17.7,0,2,500
3.4,1027.4,-17.5,0,1.1,500
3.9,1026.8,-18.3,0,1.7,500
3.1,1026.3,-17.7,0,2,700
1.3,1026.1,-14.8,0,2.4,1000
0.8,1026.2,-14.1,0,2,1100
0.6,1026.2,-14.2,0,3.5,900
0.5,1026.3,-14.7,0,3.5,1000
0.3,1026.1,-14.5,0,4,1100
-0.2,1026,-13.5,0,2.2,1300
-0.7,1025.7,-13.3,0,1.4,1400
-1.4,1025.9,-12.7,0,1,1400
-2.7,1026,-12.5,0,1.1,1400
-3.2,1026.3,-13.7,0,1.6,2300
-4.9,1026.2,-12.6,0,1.5,2100
-5.2,1025.9,-12.2,0,0.7,2300
-6.3,1026.2,-11.6,0,1.2,1900
-5.2,1026.6,-11.4,0,1.7,1500
0.8,1027.7,-13.3,0,3.8,400
2.4,1030.7,-14.3,0,2.8,500
2.8,1030.8,-14.9,0,4.1,400
3.5,1030.3,-15.2,0,4.9,400
4.1,1029.8,-15.8,0,4.4,300
4.6,1029.2,-15.9,0,4,300
4.8,1029.2,-16.9,0,3.9,300
4.6,1029.2,-17.7,0,3.6,300
4,1029.2,-17.6,0,2.8,400
3.6,1029.3,-16.7,0,2,500
2.1,1029.6,-16.9,0,1.2,600
-0.6,1029.8,-15.7,0,0.6,700
-1.8,1029.6,-14.9,0,0.9,1000
-2.6,1029.1,-12.9,0,0.1,1100
-2.1,1028.9,-14.5,0,1.3,1200
-3.1,1028.3,-14.5,0,1.3,1800
-3.8,1027.9,-13.8,0,0.8,2000
-4.3,1027.4,-12.2,0,1,2200
-4.9,1027.1,-12.3,0,1,2400
-4.2,1026.8,-13.3,0,0.8,2800
-5.2,1026.3,-12,0,0.3,2800
-5.3,1025.9,-12.1,0,0.9,2300
-5,1025.4,-12.7,0,1.4,1700
-5,1025.4,-11.4,0,1.1,1700
-1.2,1025.2,-10.3,0,0.5,1600
1.2,1024.8,-11.6,0,0.5,1800
3.2,1023.7,-10.8,0,0.7,2000
4.6,1022.3,-10.3,0,1.1,2100
5.6,1020.8,-11.5,0,1.5,2400
7.3,1019.7,-10.5,0,1,2700
6.9,1018.9,-8.7,0,1.6,2600
6.4,1018.3,-8.7,0,1.5,2300
4.6,1018.2,-8.9,0,1.3,2200
1.9,1018.3,-8.8,0,1.2,2300
1.2,1018.3,-8.6,0,0.8,2600
-0.2,1018,-7.5,0,0.4,2700
-0.2,1018.2,-8.6,0,0.2,3100
-0.8,1018,-7.8,0,1.5,3300
-2,1018.1,-8.1,0,1.1,4500
-1.9,1018.3,-7.8,0,0.9,5400
-2.8,1018.2,-8.3,0,0.6,5400
-3.3,1018.5,-8.9,0,0.3,5000
-2.8,1018.4,-9.3,0,1.5,4400
-3.4,1018,-9,0,1.2,3200
-3.5,1017.7,-8.8,0,0.4,3100
-3.2,1017.6,-9.3,0,1,3000
-3.1,1017.9,-9.4,0,0.9,2700
-3.4,1018.2,-9.2,0,1.1,2000
-1,1018.9,-8.9,0,1.3,1900
0.6,1019.4,-7.7,0,0.8,2200
2.1,1019.2,-7,0,0.9,2600
3.8,1018.2,-6.8,0,1.3,3000
5.3,1017.5,-5.7,0,1,3400
5.5,1017.1,-6.1,0,1.1,3500
6,1017,-5.4,0,1.7,3800
4.2,1017.4,-5.3,0,0.8,4000
2,1017.9,-5.4,0,0.9,4200
2.5,1018.6,-3.6,0,0.5,3700
0.2,1019.2,-3.7,0,0.9,3800
-0.9,1019.8,-3.6,0,0,4000
-1.6,1020,-3.5,0,0.9,4200
-2,1020.3,-3.6,0,0.6,4300
-2.1,1020.3,-3.5,0,0.2,4000
-2.3,1020.3,-3.6,0,0.5,4000
-2.8,1020.2,-4.2,0,0,4600
-2.7,1020.2,-5.5,0,1.4,5300
-3.3,1020.4,-6.1,0,0.4,6400
-3.5,1020.3,-6,0,0.3,6300
-3.2,1020.1,-5.5,0,0,5000
-3.8,1020.1,-5.8,0,0.2,5000
-4,1020.4,-6.1,0,0.2,4200
-3.4,1020.7,-6,0,0.6,3200
-1.4,1021.1,-5.4,0,1.2,2500
1.3,1021.3,-4,0,0.5,2700
3.1,1021.2,-6.9,0,1.6,3500
5.1,1020.1,-7.1,0,1,2800
6.4,1019.1,-6.6,0,1,2700
7.5,1018.1,-6.3,0,0.5,2700
8.1,1018.2,-6.1,0,0.1,2700
4.7,1018.4,-6,0,0.6,2700
2.1,1018.8,-7.5,0,0,2900
0.8,1019.3,-6.8,0,0,3500
0,1019.9,-5.8,0,0,3700
-1.2,1020.4,-4.9,0,1.5,5300
-1.7,1020.8,-5.6,0,0.6,5900
-2.2,1021.1,-5.5,0,0.3,6000
-2.9,1020.8,-5.5,0,1.2,6200
-3.4,1020.5,-5.9,0,1,6300
-3.1,1020.7,-5.7,0,0.3,6500
-3.3,1020.7,-5.6,0,0.3,6400
-3.5,1020.3,-5.8,0,0,6000
-3.5,1020.4,-5.8,0,0,4500
-3.9,1020.4,-6.1,0,0.6,3600
-3.8,1020.9,-6.6,0,0,3300
-3.7,1021.2,-6.6,0,0.3,2600
-0.3,1021.7,-5.9,0,1.3,3500
1.8,1022.2,-5.4,0,0.4,4300
3.1,1021.7,-6.1,0,1.7,2900
5.1,1020.7,-6.2,0,1.1,2600
8,1019.7,-5.8,0,0.5,2700
9.3,1019.2,-5.4,0,0.7,2700
9.7,1019.3,-5.1,0,1,3700
5.9,1019.7,-4.9,0,0.3,4000
3.1,1020.1,-4.4,0,0,3100
1.4,1020.5,-4.3,0,1.4,3000
0.9,1021.1,-4.2,0,0.5,3500
-0.1,1021.4,-4.2,0,0.1,3900
-0.5,1021.8,-3.7,0,0.8,4300
-1.9,1022.6,-4.1,0,1.4,6200
-2.8,1023.1,-4.5,0,1.3,9400
-3.6,1023.7,-4.9,0,1.1,9300
-3.6,1024.1,-4.4,0,1.7,8700
-3.2,1024.8,-3.9,0,1.6,8200
-3.1,1024.8,-3.6,0,1.2,8000
-2.9,1024.5,-3.4,0,1,7900
-2.6,1024,-3.2,0,1,8000
-2.9,1024.3,-3.4,0,1.3,8000
-3.4,1024.2,-3.9,0,0.9,7200
-3.2,1025,-3.7,0,1,6700
-2.8,1025.9,-3.3,0,1.4,6700
-1.8,1025.9,-2.5,0,1,6800
-1,1026.2,-1.7,0,0.5,6500
0.5,1025.2,-1,0,1.1,5900
1.3,1024.5,-2.1,0,1.1,7300
1,1023.9,-2.4,0,1.6,7500
1.2,1024.3,-2.4,0,1.2,7300
1,1024.3,-2.4,0,1.9,7500
0.2,1024.7,-2.7,0,1.5,7800
-0.4,1024.7,-2.6,0,1.7,8100
-0.4,1025.2,-2.5,0,1.2,8400
-0.7,1025.4,-2.6,0,1.2,8400
-0.3,1025.7,-2.2,0,1.1,8400
0,1026,-1.9,0,1.2,9200
-0.3,1026.2,-2,0,0.9,9300
-0.7,1025.8,-2,0,1.7,8600
-1,1025.1,-2.3,0,1,8100
-1,1024.9,-2.3,0,1.4,8000
-1.1,1024.5,-2.2,0,1.2,7700
-1.2,1023.7,-2.5,0,1.3,7800
-1.2,1023.3,-2.6,0,1.7,8100
-1.4,1023.2,-3,0,1.3,7700
-1.1,1023.4,-2.7,0,1,7600
-1,1023.4,-2.9,0,0.2,7600
-0.7,1023.8,-2.8,0,0.7,7600
0.6,1023.6,-2.3,0,1.1,7700
1.6,1023,-2.2,0,1.1,8100
2.5,1021.5,-2.2,0,0.5,8100
3.3,1020.3,-2.5,0,1.4,7700
3.9,1019.4,-2.7,0,1.6,6900
3.9,1019.5,-2.7,0,0.5,6400
3.8,1019.7,-2.6,0,0.9,6600
2.8,1019.9,-2.3,0,1,6800
2.9,1020.5,-2,0,1.2,7300
2.5,1020.5,-1.9,0,1.3,7800
1.9,1020.4,-2.1,0,0.8,7700
1,1020.2,-2.2,0,1.2,8200
1.2,1020.1,-1.7,0,0.2,7700
1.5,1019.7,-1.4,0,0.8,7800
1,1019.5,-1.7,0,0.5,8000
0.9,1019,-1.7,0,0.4,7600
0.3,1019.1,-1.9,0,0.4,8000
3.9,1018.8,-7,0,2.2,5700
4.5,1018.7,-9.3,0,4.6,900
4,1018.8,-10.1,0,5.5,400
2.8,1019.2,-11.2,0,5.5,400
2.3,1019.8,-11.6,0,3.8,400
2,1020.2,-11.9,0,3.3,500
2.3,1020.3,-12,0,3.3,400
2.8,1020.6,-12.3,0,4.3,400
3.8,1020.1,-12.2,0,4,400
4.4,1019.1,-12.6,0,4.2,400
5.1,1018,-12.9,0,3.8,400
5.1,1017.5,-12.9,0,5.6,300
5.4,1017.4,-12.6,0,4.9,300
5.3,1017.8,-12.7,0,3.3,300
3.9,1019.3,-12.6,0,3.5,500
3,1020.8,-14.2,0,3,500
2.1,1021.9,-14.6,0,3.4,400
0.7,1022.7,-14.1,0,2.4,300
0.2,1023.2,-14.2,0,2.4,300
-1.3,1024.1,-14.5,0,2.7,400
-1.8,1024.2,-14.9,0,1.7,600
-2.8,1024.6,-15.5,0,1.5,500
-3.6,1024.8,-15,0,1.2,600
-3.7,1025.2,-15.4,0,1.8,500
-4.1,1025.4,-15.4,0,1.4,500
-4,1025.5,-15,0,1.4,500
-4.5,1027.6,-14.9,0,1.1,700
-2.2,1028.5,-15,0,1.3,600
-0.8,1028.5,-14.7,0,3.4,600
0.5,1028,-14.7,0,2.5,500
1.5,1027.1,-14.6,0,2.2,500
2.9,1026,-13.9,0,1.3,500
4.1,1025.5,-14.2,0,0.8,500
4.4,1025.3,-13.5,0,1.1,500
4.6,1025.5,-12.4,0,0.9,500
2.4,1025.5,-11.9,0,1.3,700
1.3,1025.8,-11.8,0,1.2,1100
-1,1026.1,-10.1,0,1.2,1300
-0.2,1026.2,-10.4,0,1.1,1400
-0.2,1026.7,-10.4,0,1.3,1300
0.4,1026.9,-10.2,0,1.7,1200
1.2,1027.6,-10.3,0,2.4,1100
0.9,1027.4,-10,0,1.4,1100
-0.7,1027,-9.9,0,0.8,1100
-0.5,1027,-9.7,0,1,1000
-1.3,1027,-9.7,0,1,1600
-1.9,1026.4,-10,0,1,2100
-3.3,1026.3,-9.8,0,0.9,2900
-3.4,1026.4,-9.9,0,1.4,3700
-3.7,1026.8,-10.1,0,1.1,4700
-4.7,1027,-9.3,0,0.8,4800
-3,1027.4,-9.7,0,1.1,4100
-1.1,1027.6,-9.2,0,1.1,4100
0.1,1027.3,-8.6,0,1.6,3900
1.6,1026.7,-8,0,2,3800
2.9,1025.4,-7.6,0,2.3,3300
3.8,1024.9,-8,0,2.2,2000
4,1024.6,-7.5,0,1.1,1300
2.3,1024.7,-8.2,0,1.5,2800
0.7,1025.3,-8.3,0,0.8,2400
0.7,1025.7,-8.3,0,1.5,2200
0.1,1025.9,-8.4,0,0.9,2100
-0.5,1026.2,-8.2,0,1.2,2200
-2.2,1026.7,-7.7,0,0.8,2300
-2.7,1027,-7.4,0,1.1,3300
-3.7,1026.9,-7.5,0,1.2,4300
-3.5,1026.4,-7.8,0,1,4300
-1.9,1026.3,-7,0,1,2600
-1.1,1026.4,-6.7,0,0.6,2600
0,1026.1,-6.2,0,1.1,2600
0.7,1025,-6.2,0,1.2,2200
0.8,1024,-5.9,0,1.5,2300
1.2,1023.3,-5.7,0,0.7,2300
1.4,1022.9,-5.3,0,0.8,2500
1.5,1023,-5.4,0,0.9,2400
0.7,1023.1,-5.3,0,1.2,2800
-0.5,1024,-5.5,0,0.9,3200
-0.8,1024.2,-5,0,0.6,3500
-0.5,1024.4,-4.9,0,0.8,3600
0.4,1024.6,-5,0,1,3600
0.5,1025,-4.9,0,0.3,3600
0.9,1025.1,-5.4,0,1,2800
0.7,1025.3,-5.5,0,0.6,2600
1.1,1025.1,-6.5,0,0.9,2300
0.7,1025.3,-5.8,0,1.3,2500
1.1,1025.6,-6,0,1.3,3000
1.1,1025.7,-5.8,0,1.1,3000
1.7,1025.8,-6.2,0,1,2000
2.5,1026.1,-7.7,0,1.5,1300
2.1,1026.3,-7.3,0,1.3,1200
2,1027,-8.7,0,1.4,1200
2.6,1028.4,-10.7,0,1.7,900
3,1029,-11.4,0,2.6,700
3.7,1028.8,-14.1,0,2.6,500
3.5,1028.3,-15.7,0,3.9,300
3.9,1027.2,-15.4,0,3,300
4.2,1026.3,-16.2,0,2.8,300
3.6,1026.7,-16.7,0,2.6,300
3.3,1027.2,-17.6,0,1.8,300
2,1027.6,-18.1,0,1.7,400
0.6,1028.1,-18.7,0,1.1,400
0.2,1028.7,-19.6,0,1.4,500
-1.4,1028.8,-17.2,0,0,600
-2.5,1029,-16.2,0,1.2,600
-2.1,1029.5,-18.6,0,0.8,600
-1.7,1029.8,-19.7,0,1.4,600
-2.3,1029.9,-18.8,0,1.2,500
-3.1,1030.1,-19.5,0,1.4,700
-3.4,1030.2,-19.8,0,0.7,700
-4.2,1030.6,-18.1,0,1.1,700
-3.7,1030.5,-20,0,1.2,700
-3.7,1030.8,-18.8,0,0.9,700
-2.4,1031.3,-15.8,0,1.5,800
-4.5,1031.8,-17.7,0,1.2,1100
-3.8,1032.5,-16.1,0,1.1,1000
-1.4,1033.4,-15.3,0,1.6,900
-0.3,1033.7,-15.8,0,3.3,700
0.5,1033.1,-15.5,0,3.6,500
1.5,1032.3,-16.4,0,2.7,500
2.1,1030.9,-16.4,0,3.3,400
2.9,1029.7,-16.8,0,2.3,400
3.1,1029,-16.1,0,1.6,400
2.4,1028.7,-16.7,0,1.2,400
0.8,1028.5,-16.1,0,1.2,500
1.1,1028.4,-12.7,0,3.2,900
0.6,1028.4,-9.7,0,3.2,1200
-0.2,1028.8,-8.2,0,3.7,1600
-0.7,1028.9,-8.2,0,2.4,1400
-1.1,1028.8,-6.9,0,3.2,1500
-1.1,1028.3,-6.1,0,3.3,1600
-1.3,1027.9,-5.5,0,2.6,1500
-1.7,1027.2,-5.6,0,2,1700
-1.9,1026.9,-5.4,0,2.5,1800
-2.1,1026.9,-5.3,0,2.9,1900
-2.3,1026.4,-5.1,0,3.3,1800
-2.4,1026,-5.2,0,1.7,1800
-3.5,1026,-7.3,0,0.5,1900
-4.9,1026.8,-8.1,0,1,2100
-4.7,1027.3,-8,0,0.5,2200
-1.4,1027.7,-13.9,0,4,1800
0,1028.4,-16,0,3.6,900
0.9,1028.8,-16.5,0,3.3,500
1.5,1028.2,-18,0,2.8,300
-1.6,1032.3,-19.1,0,1,800
-1.5,1033.2,-19,0,1.9,800
-2,1033.2,-19,0,1.8,900
-2.9,1033.2,-19.3,0,1.5,1000
-3.2,1033,-19.2,0,1.1,1000
-3.5,1033.4,-19.9,0,1.5,900
-4.4,1032.7,-19,0,0.9,900
-3.7,1032.3,-19.2,0,2.1,900
-4.8,1032.1,-18.6,0,1.4,900
-3.6,1032.4,-19.9,0,2.4,900
-5.5,1033.1,-17.9,0,1,800
-2.5,1033.2,-18.1,0,1,1000
-0.9,1033.5,-18.5,0,1.1,1000
0,1032.7,-18.2,0,0.9,1000
2.3,1031.5,-17.3,0,1.1,1200
-0.9,1028.9,-10.6,0,1.5,2600
-1.4,1028.6,-9.5,0,1.2,3200
-2.1,1028.4,-7,0,1.3,4200
-2.1,1028.5,-6.5,0,1.2,4400
-2.9,1028.1,-6.5,0,0.9,4300
-5.1,1027.8,-7.9,0,1,4500
-5.9,1026.2,-10.3,0,1.1,4900
-7.2,1026.3,-10.4,0,1.1,5300
-7.3,1026.4,-11.7,0,0.7,5700
-6.5,1026.9,-12.2,0,1.5,5100
-5.4,1027.2,-11.3,0,1.2,4500
-3.8,1027.5,-11.5,0,1.5,3100
-0.9,1025.3,-11.9,0,0.8,2100
-0.1,1024.2,-12.1,0,1,2200
1.3,1023.1,-12.5,0,1.4,2500
0.9,1023.1,-10.6,0,1.2,2900
0,1023.6,-6.6,0,1.4,3900
-1.7,1023.3,-7,0,0.6,3600
-2.9,1023.8,-6.9,0,0.8,3300
-3.3,1023.8,-6.6,0,0.6,3600
-3.6,1023.9,-6.9,0,0.6,3500
-4.6,1023.8,-7.4,0,0.7,3200
-5,1023.8,-7.9,0,1,3400
-5.7,1023.5,-8.1,0,1.1,6700
-5.8,1023.6,-8.1,0,1.1,6900
-5.8,1023.6,-8.5,0,0.9,7300
-6.5,1023.2,-8.8,0,1,7200
-5.8,1023.1,-8.5,0,1.3,6300
-6.1,1023.1,-9.5,0,1,5900
-6.3,1023.7,-9.7,0,0.2,4600
-6.5,1024,-10,0,0.3,3600
-4.5,1024.6,-9.1,0,0.5,3300
-2.4,1024.5,-10.2,0,1.4,3600
-0.2,1024.1,-10.7,0,0.6,2800
1.2,1023.2,-10.3,0,1.1,2500
2.7,1022.2,-9.6,0,0.6,2900
3.8,1021.9,-8.9,0,1,3400
3.9,1021.5,-6.1,0,1.4,5500
2.8,1021.5,-6.6,0,0.7,5900
1.2,1021.4,-5.5,0,1.1,5500
-1.3,1021.9,-6.5,0,0.6,4900
-1.9,1022,-6.1,0,0.9,4500
-2.5,1022.4,-5.5,0,0.7,4800
-3,1022.1,-5.3,0,0.9,5200
-3,1022.7,-5,0,0.1,5700
-4,1022.6,-5.7,0,0.9,5900
-4.7,1022.1,-6.1,0,1,6400
-5.2,1022.3,-6.4,0,0.7,6700
-5.4,1022.5,-6.5,0,1.1,5800
-5.2,1022.5,-6.2,0,1.1,5900
-5,1021.9,-5.8,0,1,5800
-4.6,1021.3,-5.4,0,0.8,5900
-4.5,1021.5,-5.5,0,1.2,6100
-4.7,1021.9,-5.7,0,1,6200
-4.8,1022.3,-5.6,0,0.9,6500
-4.8,1022.6,-5.6,0,1,6700
-4.1,1022.8,-5.1,0,0.9,6500
-1.9,1022,-4.4,0,0.9,6100
0.7,1020.9,-4,0,0.9,6100
1.1,1020.1,-3.4,0,1.3,7100
1.3,1019.3,-3.6,0,1.5,7500
0.7,1019.1,-3.8,0,1.7,7300
-0.2,1019.2,-3.9,0,2.1,7200
-1,1018.8,-4.4,0,1.1,6800
-1.3,1019.1,-4.1,0,1,6700
-1.3,1019.6,-4.1,0,1.1,6700
-2.6,1020.2,-4.6,0,1.5,6800
-3.4,1020.5,-5.1,0,0.8,6600
-3.8,1021,-5.2,0,0.6,6400
-4.8,1021.2,-6.2,0,1.1,6600
-4.8,1020.9,-5.9,0,1.4,6900
-5.8,1020.7,-7,0,0.7,7700
-5,1021.5,-6.4,0,0.3,7500
-6.1,1021.3,-7.8,0,0.2,7100
-3.8,1021,-7.2,0,1.4,4200
-3.1,1021.4,-8.4,0,0.5,2000
-3.5,1021.9,-8.6,0,0.5,1200
-3.4,1022.4,-9,0,1.7,1000
3.2,1023,-10.8,0,1.7,800
5.6,1023.5,-9.4,0,1.3,700
6.9,1023.1,-12.3,0,2.8,700
4.9,1022.8,-7.3,0,2.8,3600
6.7,1021.8,-8.5,0,2.3,4400
8.2,1021,-7.5,0,1.7,3900
6.3,1020.6,-4.8,0,1.9,4200
5.3,1020.8,-6.9,0,2.2,4200
3.6,1020.8,-7.5,0,1.9,3800
3.5,1021.1,-9.5,0,2,3000
2.9,1021.2,-9.1,0,2.3,2700
2.9,1021.1,-9.4,0,2.1,2500
-0.6,1020.8,-9.3,0,0.2,2800
-1.6,1020.7,-7.9,0,0.8,3100
-2.3,1020.5,-7.2,0,0.7,3500
-3.4,1020.2,-7,0,0.8,5400
-3.6,1019.8,-6.6,0,0.8,6000
-4.5,1019.7,-7.1,0,0.9,6700
-4.8,1019.7,-7.1,0,0.9,7400
-5.3,1019.3,-7.4,0,0.7,7300
-4.9,1018.5,-6.9,0,0.5,7300
-4.7,1018.3,-6.7,0,0.3,7600
-4.5,1018.7,-6.5,0,0.4,6900
-5.4,1019,-7.1,0,1.1,6600
-2.5,1019.5,-6,0,0.6,6800
1,1019.6,-5.5,0,0.4,7500
3,1019.2,-8.4,0,1,6400
5.3,1018,-7.9,0,0.9,5300
6.9,1016.9,-7.5,0,1,5100
8.7,1016.1,-5.9,0,0.9,6100
7.2,1016.2,-3.4,0,1.5,5900
6.1,1016.4,-3.8,0,1.1,5500
2.8,1017,-4.2,0,0.9,4400
0.7,1017.9,-4.5,0,0.7,5600
0.5,1018.8,-4.2,0,1.2,6800
-0.8,1019.4,-4.2,0,0.1,8000
-1.6,1019.5,-4.1,0,0.9,8600
-2.1,1020.1,-4,0,0.9,8900
-2.4,1020.4,-3.8,0,1.1,9300
-2.9,1020.7,-4.2,0,0.1,9500
-3.5,1020.8,-4.6,0,0.8,9500
-4.5,1022,-5.5,0,0.4,9700
-2.9,1022.5,-4.2,0,0.7,8500
0,1022.8,-3,0,1.2,7200
1.8,1022.9,-6.1,0,1.8,5800
3.6,1021.9,-5.4,0,1.7,4900
4.9,1021.6,-5.2,0,1.4,5500
5.4,1020.9,-5.3,0,1.9,6000
5.8,1020.7,-4.7,0,1.7,7000
5.2,1020.8,-4.7,0,1.3,7300
1.9,1021.5,-4.6,0,0.7,6900
2,1022,-3.1,0,1,7300
0.8,1022.6,-3.1,0,1.1,8000
-0.6,1023.2,-3.5,0,1.4,8700
-1,1023.8,-3.2,0,1.6,8700
-1.5,1024.1,-2.5,0,2.4,8900
-1.4,1024.7,-2.2,0,1.6,7600
-1,1025,-1.7,0,2.8,7100
-1,1025.2,-1.8,0,0.7,6500
-0.6,1025.4,-1.7,0,1,5300
0.1,1025.8,-1.3,0,0.9,4800
0.3,1025.7,-1.3,0,1.4,5600
0.5,1025.9,-1.1,0,2.2,6100
0.1,1026.4,-1.5,0,1.2,7500
0.4,1026.7,-1.4,0,1.4,7800
0.4,1027.6,-1.5,0,1.4,7700
0.5,1028.2,-1.6,0,1.2,7800
1,1028.7,-1.6,0,1.3,7400
1.8,1028.5,-1.1,0,0.4,7200
2.8,1027.6,-1.6,0,0.9,5700
3.3,1026.7,-2.2,0,1.2,4800
3.5,1026.1,-4,0,1.2,4500
3.4,1026.3,-4.1,0,0.7,3900
3.1,1026.1,-3.7,0,0.9,4300
1.9,1026.6,-3.6,0,0.6,4400
2.2,1026.6,-3.7,0,1.5,4600
0.7,1026.4,-3.8,0,1.1,4500
-0.4,1026.3,-4.3,0,0.7,3500
-1.5,1026.4,-4.7,0,0.2,3700
-2.1,1026.2,-4.9,0,0.6,5600
-2.3,1025.9,-4.5,0,0.2,5600
-2.9,1025.3,-4.9,0,0.2,5500
-2.1,1025.2,-3.8,0,0.2,5400
-2.7,1024.6,-4.6,0,1.2,5400
-2.8,1024.4,-4.2,0,1.3,6400
-2.8,1024.3,-3.9,0,0.3,7200
-2.1,1024.5,-3.2,0,0,6700
-2,1024.6,-3.3,0,0.7,7300
-0.2,1024.9,-2.4,0,1.1,7600
1.1,1024.9,-2.8,0,0.9,8200
2.6,1024.6,-3.3,0,1.2,8200
3.5,1023.4,-3.3,0,2,6600
4,1022.1,-3.3,0,2,4600
4.5,1021.3,-3.3,0,1.3,3700
4.9,1020.8,-3.2,0,0.5,3900
4.2,1020.6,-3.3,0,1.2,4100
3,1020.7,-3.4,0,1.3,4200
0.7,1021.1,-3.4,0,0.7,4400
1,1021.3,-2.9,0,0,4300
1.5,1021.3,-2.8,0,0.6,4900
2.6,1021.2,-2.7,0,1.1,500
2,1021,-2.9,0,0.7,5600
2.4,1020.9,-2.9,0,1.2,5700
2,1020.5,-2.9,0,0.8,5500
1.4,1020.2,-3.9,0,1.3,5900
1.2,1020.4,-3.7,0,0.9,6100
0.8,1020.2,-3.3,0,1.2,6200
0.7,1020,-3.4,0,0.6,6700
1,1019.7,-3.5,0,0.7,6500
0.8,1019.8,-3,0,0.8,5600
0.9,1020.1,-3.4,0,0.5,5100
1.5,1020.1,-3.2,0,0.9,4200
2,1020.9,-3.5,0,2,3500
2.1,1021.2,-3.6,0,1,3500
2.6,1021.1,-3.3,0,1.8,3600
2.1,1020.2,-1.3,0,1.7,3600
1.7,1019.4,-0.2,0,1.7,3100
1.7,1019.1,0.2,0.1,1.2,2400
1.9,1019.2,0.4,0,1.1,2100
2.2,1019.3,0.9,0.1,1.4,2200
2.1,1019.6,0.8,0,1.5,2200
1.9,1019.8,0.6,0.1,1.1,2400
1.8,1020.4,0.3,0,0.1,2600
1.8,1020.3,0.5,0,0.9,300
1.6,1020.3,0.1,0,0.6,3700
1.4,1020.4,-0.1,0,1,4800
1,1020.1,-0.5,0,0,4200
2.6,1020.1,-4.6,0,1.7,2400
2.8,1019.6,-8,0,1.5,2400
2.6,1019.5,-9,0,2.2,600
2.1,1019.6,-9.5,0,1.8,500
1.6,1019.2,-10.6,0,2.3,400
1.7,1018.9,-10.2,0,2.5,400
1.5,1018.8,-10.4,0,2.8,500
1.6,1019.2,-10.3,0,3.8,500
1.5,1019.5,-10.4,0,3.2,500
1.9,1019.7,-10.6,0,4.3,500
2.8,1019.6,-10.1,0,3.6,600
3.8,1019.1,-10.3,0,3.9,600
5,1017.9,-10,0,2.8,500
6.1,1016.6,-9.8,0,2.4,500
7.2,1015.6,-10.1,0,2.3,400
7.4,1015.6,-10.4,0,3.3,400
6.9,1015.9,-10.4,0,3,400
5.9,1016.5,-10.4,0,2,400
5.7,1016.8,-10.6,0,2.7,400
5.4,1017.3,-11.3,0,2.9,500
4.9,1018.2,-10.8,0,2.6,500
3.8,1018.7,-11,0,2.5,400
3.5,1019.6,-11.7,0,2.5,400
2.7,1020.7,-11.6,0,3.2,400
2.4,1021.4,-12.7,0,4.3,300
1.6,1021.7,-13.4,0,4.2,300
1.2,1022.7,-13,0,3.2,300
0.6,1023.4,-13.1,0,3.5,300
0,1023.8,-13.3,0,3.6,300
-0.2,1024.1,-13.5,0,3.4,200
-0.5,1024.1,-13.8,0,4.6,200
